2024-07-19 10:01:10 - Adding type registration character -> org.hibernate.type.BasicTypeReference@192029f0
2024-07-19 10:01:10 - Adding type registration char -> org.hibernate.type.BasicTypeReference@192029f0
2024-07-19 10:01:10 - Adding type registration java.lang.Character -> org.hibernate.type.BasicTypeReference@192029f0
2024-07-19 10:01:10 - Adding type registration character_nchar -> org.hibernate.type.BasicTypeReference@28a17bde
2024-07-19 10:01:10 - Adding type registration string -> org.hibernate.type.BasicTypeReference@2b1c7ba8
2024-07-19 10:01:10 - Adding type registration java.lang.String -> org.hibernate.type.BasicTypeReference@2b1c7ba8
2024-07-19 10:01:10 - Adding type registration nstring -> org.hibernate.type.BasicTypeReference@514c471d
2024-07-19 10:01:10 - Adding type registration characters -> org.hibernate.type.BasicTypeReference@49bb8b6d
2024-07-19 10:01:10 - Adding type registration char[] -> org.hibernate.type.BasicTypeReference@49bb8b6d
2024-07-19 10:01:10 - Adding type registration [C -> org.hibernate.type.BasicTypeReference@49bb8b6d
2024-07-19 10:01:10 - Adding type registration wrapper-characters -> org.hibernate.type.BasicTypeReference@6a67660f
2024-07-19 10:01:10 - Adding type registration text -> org.hibernate.type.BasicTypeReference@226e91d0
2024-07-19 10:01:10 - Adding type registration ntext -> org.hibernate.type.BasicTypeReference@11295e2f
2024-07-19 10:01:10 - Adding type registration clob -> org.hibernate.type.BasicTypeReference@4dc4f84
2024-07-19 10:01:10 - Adding type registration java.sql.Clob -> org.hibernate.type.BasicTypeReference@4dc4f84
2024-07-19 10:01:10 - Adding type registration nclob -> org.hibernate.type.BasicTypeReference@55da160e
2024-07-19 10:01:10 - Adding type registration java.sql.NClob -> org.hibernate.type.BasicTypeReference@55da160e
2024-07-19 10:01:10 - Adding type registration materialized_clob -> org.hibernate.type.BasicTypeReference@3ecfd74
2024-07-19 10:01:10 - Adding type registration materialized_clob_char_array -> org.hibernate.type.BasicTypeReference@58ef0300
2024-07-19 10:01:10 - Adding type registration materialized_clob_character_array -> org.hibernate.type.BasicTypeReference@3e29d7f6
2024-07-19 10:01:10 - Adding type registration materialized_nclob -> org.hibernate.type.BasicTypeReference@3b46cc5b
2024-07-19 10:01:10 - Adding type registration materialized_nclob_character_array -> org.hibernate.type.BasicTypeReference@5f25811a
2024-07-19 10:01:10 - Adding type registration materialized_nclob_char_array -> org.hibernate.type.BasicTypeReference@7f726efd
2024-07-19 10:01:10 - Adding type registration Duration -> org.hibernate.type.BasicTypeReference@f149082
2024-07-19 10:01:10 - Adding type registration java.time.Duration -> org.hibernate.type.BasicTypeReference@f149082
2024-07-19 10:01:10 - Adding type registration LocalDateTime -> org.hibernate.type.BasicTypeReference@2bdb12f
2024-07-19 10:01:10 - Adding type registration java.time.LocalDateTime -> org.hibernate.type.BasicTypeReference@2bdb12f
2024-07-19 10:01:10 - Adding type registration LocalDate -> org.hibernate.type.BasicTypeReference@7163cd33
2024-07-19 10:01:10 - Adding type registration java.time.LocalDate -> org.hibernate.type.BasicTypeReference@7163cd33
2024-07-19 10:01:10 - Adding type registration LocalTime -> org.hibernate.type.BasicTypeReference@1d8a5064
2024-07-19 10:01:10 - Adding type registration java.time.LocalTime -> org.hibernate.type.BasicTypeReference@1d8a5064
2024-07-19 10:01:10 - Adding type registration OffsetDateTime -> org.hibernate.type.BasicTypeReference@363143d7
2024-07-19 10:01:10 - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.BasicTypeReference@363143d7
2024-07-19 10:01:10 - Adding type registration OffsetDateTimeWithTimezone -> org.hibernate.type.BasicTypeReference@59eab8f7
2024-07-19 10:01:10 - Adding type registration OffsetDateTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@360ffcac
2024-07-19 10:01:10 - Adding type registration OffsetTime -> org.hibernate.type.BasicTypeReference@79498379
2024-07-19 10:01:10 - Adding type registration java.time.OffsetTime -> org.hibernate.type.BasicTypeReference@79498379
2024-07-19 10:01:10 - Adding type registration OffsetTimeUtc -> org.hibernate.type.BasicTypeReference@45da587c
2024-07-19 10:01:10 - Adding type registration OffsetTimeWithTimezone -> org.hibernate.type.BasicTypeReference@497b6d30
2024-07-19 10:01:10 - Adding type registration OffsetTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@d8122f
2024-07-19 10:01:10 - Adding type registration ZonedDateTime -> org.hibernate.type.BasicTypeReference@35bf0b06
2024-07-19 10:01:10 - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.BasicTypeReference@35bf0b06
2024-07-19 10:01:10 - Adding type registration ZonedDateTimeWithTimezone -> org.hibernate.type.BasicTypeReference@22b1ac75
2024-07-19 10:01:10 - Adding type registration ZonedDateTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@303157fe
2024-07-19 10:01:10 - Adding type registration date -> org.hibernate.type.BasicTypeReference@70b862bd
2024-07-19 10:01:10 - Adding type registration java.sql.Date -> org.hibernate.type.BasicTypeReference@70b862bd
2024-07-19 10:01:10 - Adding type registration time -> org.hibernate.type.BasicTypeReference@3d92b097
2024-07-19 10:01:10 - Adding type registration java.sql.Time -> org.hibernate.type.BasicTypeReference@3d92b097
2024-07-19 10:01:10 - Adding type registration timestamp -> org.hibernate.type.BasicTypeReference@12ef7154
